"ExitSpeed","Angle","woba"
100.563846954677,8.53520364076239,0.9
89.6595841714418,36.8019103496626,0
103.119387803352,-0.461720181098901,0.9
96.0442382929802,-0.310390668047528,0
84.3285824401913,52.9759359799298,0
82.5241128476119,10.1806588547068,0.9
84.4978829140509,13.5159641135672,0.9
90.6277976955777,7.9227484267525,0.9
79.9017813542289,-0.986844664806502,0
102.75805513501,31.8540047178843,2
103.098870245281,16.5033469826455,0
85.0481510333881,1.09560181720141,0.9
64.6770818003333,10.228927445925,0
102.543573395041,8.81867731760698,0
82.4567361651898,-4.70474441837039,0
88.1632150897769,12.2630052341799,0.9
90.5491633273387,30.8044837597946,0
43.2714508833595,38.103187324181,0
98.973089184689,7.02919763706944,0
92.7856051932834,-9.56607797549456,0
94.350207936025,4.53811726792502,0
95.4037186584486,-15.9290903158559,0.9
100.627599172176,29.2179551683662,2
69.2286207414023,18.4651271011663,0.9
78.1457427450867,-7.64014642698189,0
85.3667220668396,33.9016165458709,0
72.2670297252128,43.5745181575556,0.9
83.3356733887394,13.0390474718568,0.9
80.8946549093419,43.8096941079454,0
91.7122145072507,47.8095697498788,0
90.1821647098297,50.4518523432492,0
98.1408448887251,-15.8801442200053,0
55.5773781904207,-34.324045540007,0
79.8670486099696,30.5975399730273,0
99.7991987365069,-5.06218806729273,0
84.170410395645,31.4096232711644,0
94.861247998153,0.118867673538629,0.9
67.8059051759923,62.0384680229434,0
56.1703324458747,3.60190991862731,0
79.4584399654932,-17.5791051776108,0
83.5761052795765,-12.2039787593877,0
92.2023497094088,27.0716617983055,0
93.7633455911931,-19.3185246174519,0
70.4330326426093,-9.50945461691669,0
85.6883745518173,42.3517101940674,0
92.9240222999688,45.1701785770399,0
88.0010550824263,-3.78608274342807,0.9
86.9337944773849,30.1915891716936,0
84.1526974404415,-24.7441216576341,0.9
100.845953378737,7.14466909296192,0.9
62.9287558290423,34.9097881349321,0
109.371300388086,-7.08153391468672,0.9
99.9485375397933,-21.9076193751614,0.9
65.4221115624241,25.2966704999808,0.9
82.56575730073,1.35546725547652,0.9
101.912198736414,15.1873994635134,0.9
89.2449349788453,50.7648643094358,0
61.2862268335124,59.1123807059236,0
92.260357156732,13.8129381522077,0.9
80.5808498559292,54.6347318029254,0
84.9103509663913,12.4932409610293,0.9
98.6663522217568,8.71890278404759,0.9
96.5992768525626,11.0918062823888,0.9
87.6366144447806,22.7911656839799,0
94.1843831210445,23.4611394239034,0.9
76.9859346695755,-11.6166883263464,0
82.8070206175318,-39.7429146720048,0
102.536003424811,18.6063069799899,1.25
72.1953860655076,48.904882689513,0.9
93.6558342956561,23.4872894068276,0
65.1656550899009,16.8758717900076,0.9
97.0684279324412,20.7798048964128,0
81.3449214273925,36.9546159920477,0
82.9871367151927,16.1137381555001,0.9
92.3562465179603,-11.8575605919115,0
94.5116420220021,23.9069025541488,1.25
84.4949742126948,9.7589566313794,0.9
92.4503235389375,14.0656360130901,0.9
96.5701638363038,9.35124247696921,0.9
77.5049469534308,-11.8609648165915,0
98.9433411061588,24.8675026399168,2
88.3980539859436,38.9806060085536,0
99.4672392092602,-8.20691610968268,0
46.9867461200919,7.05703888977805,0
86.5713638816154,2.25713524340506,0
98.6273211518839,-16.8909503963235,0.9
81.3534417081732,-0.315827857743221,0
61.0982376355713,-20.3515069391675,0
85.9128880523618,14.272484723076,0.9
81.0820335310906,20.8951657069369,0
97.9280697596849,-6.65058254355958,0
94.1902163245893,14.0737972696132,0.9
97.4319315242513,-6.92289409908325,0.9
99.6330575695137,1.65865906477517,0
89.8660755373996,1.61666189069047,0
82.6758248823772,34.3313803863582,0
86.2930213287932,-20.1255362971405,0
95.2458428212678,8.77613783873934,0.9
98.9976772719927,-4.9627041946457,0
97.3069259537362,24.0523829092645,1.25
74.0805555755813,25.9002408156787,0.9
94.2911640510229,-5.93802443279042,0
78.7223101238117,37.5605218750681,0
96.0714267695886,6.94903353237045,0.9
91.8075764462615,17.4303524495185,0
80.3011930540273,-29.2709959250731,0
94.2545307674636,11.1952119951833,0
74.5152482117636,44.5836872604636,0.9
66.3832204374809,26.3060844184723,0.9
82.2337166454668,54.3412081785769,0
90.3383163536193,40.6834882217371,0
88.7698639850108,16.8675782554017,0.9
103.027710373061,15.0699639980614,1.25
97.3616279987171,-15.1079601839797,0
53.8424259814144,-14.8551081551682,0
56.7819039881825,0.634702111372362,0
55.1891117042531,-23.1263511013879,0
66.1381850306586,-0.540574981118979,0
106.749226566824,12.9334599284069,0.9
90.6355490205933,17.0552402967542,0.9
62.296569190314,34.5066666537973,0.9
93.0959614599727,12.7685345576013,1.25
99.3084104316947,10.5913417169844,1.25
93.403842471477,1.87522517131028,0.9
96.1562628793575,0.343075153951825,0
85.9299467470185,26.8550992112167,0
89.8634956033275,-3.75533022412389,0
98.6732563067522,20.9668231298741,2
97.487297813867,6.52346003556191,0
86.2297171744678,16.4513507993008,0.9
88.632996977976,37.8197916438608,0
88.1112572480529,10.1700389254165,0.9
90.1903016403479,12.2504598497233,0.9
88.0534940287232,9.05558440019979,0.9
67.3585674825694,-23.8257878758437,0
87.5200572252428,39.0440993789878,0
97.1677200999341,-6.34316191524306,0.9
102.595562584762,2.35789225512185,0
99.5742627412877,-9.96716528928865,0.9
96.464514558578,31.2747718658682,2
50.0013862637848,42.7388935885671,0
83.8896114640741,-21.5964234062554,0.9
99.8558868661893,9.46310631223806,0.9
97.6776030814855,-4.99663194995767,0.9
90.038071378531,15.6960422615015,0.9
91.8736111484538,0.0274834823094681,0
97.7469024546396,9.85192845872823,0.9
80.627031263152,-31.1660010955048,0
87.7302074305147,36.8775311669578,0
81.8285516167876,11.9807269849647,0.9
82.797253490845,30.540280274837,0
74.1470279242051,-0.782282820246304,0
89.3962652697395,10.2825538842301,1.25
88.7743182877935,37.3273047291631,0
52.8652157182434,-53.3231730331677,0
66.3336438238321,-28.8430346467439,0
59.3416044759778,5.51242639687619,0
94.3160123777412,39.3720776709883,0
79.0678076342877,-11.9582310688058,0
80.9467221911586,-26.4297269713312,0.9
100.228643576915,20.7106914043412,0
87.9692067562949,19.465409847749,0
86.3962573173386,12.1680182153906,0.9
86.5826413520053,25.9326403230182,0
88.0330997402876,3.88441341524269,0
91.2311793371016,-26.5259516887453,0
94.9603306164718,-11.8873047654326,0
86.7397357279323,37.7940981549233,0
84.4521416504269,30.3523680031454,0
97.0482480447366,4.57865632483751,0
98.6474494195057,27.5000663952586,2
86.8005147106499,7.4442339254213,0
95.4431311371287,27.5815670759909,2
73.6325855742105,-0.0995655589256196,0
69.5648374609691,51.3061738953422,0
94.5744688598202,23.3541468887154,1.25
97.0020514603787,28.315804159365,1.25
97.3634687223197,-15.1555500801924,0
80.9113893881438,0.24681972954587,0.9
89.3117360699055,45.550193037042,0
96.1611959151946,-10.6392642122626,0
91.8987413426075,19.8690992939707,0
71.6162116039709,-1.56721696771461,0
94.0080645707607,22.793156041699,0
52.0359536993973,34.6705039466135,0
89.60180991201,9.02868454724941,0.9
87.1521425332984,12.4498762199193,0.9
89.0812977018025,16.7147925871778,0
97.9820683653682,-17.0994844003881,0
84.6786653192687,27.330004400492,0
82.3994984020605,-17.4621014650439,0
98.8228910337914,34.8654483901704,2
97.603820671626,10.238572305484,1.25
83.6814976652956,-26.7581677006386,0
86.5773360675583,-14.8708779048306,0
96.5974163872437,-15.0563846783416,0
104.085074318185,17.1912011588946,1.25
87.0763158177287,-19.0819006240427,0
93.7796735911149,35.5981105097002,0
87.7281195363772,-21.3991836941377,0.9
95.5388345448292,34.9981075590635,0
71.268468687987,21.4570396849058,0.9
91.0146390979553,-5.54614235868854,0
90.4611802442174,22.6020305998198,0
97.5206158499158,4.97696107389032,0.9
100.092781601447,-18.170799763888,0
96.8835032356121,-13.1306831518958,0.9
94.6816336097826,10.7664215409612,0.9
92.4004815482115,3.32785615031454,1.25
100.467811391115,16.5584350573217,1.25
70.3453289897172,35.6422067494462,0
83.4949889097336,23.9767292980919,0.9
89.0337407409979,7.62466145820552,0
71.1272591486303,35.4738770173893,0.9
94.7313235188055,14.3316824535895,0.9
98.7214318971394,19.0301847887727,0.9
83.4108871849229,59.8266445457838,0
81.4717281500315,39.9530494649718,0
96.1131566902649,13.7978388444941,1.25
97.0987003789213,42.6319011471172,0
84.5619402642322,0.874461522899231,1.25
92.104130054914,0.326369071873007,0.9
105.876445570388,13.0254724167179,0
79.8007792332427,0.155492151985585,1.25
78.1879433344106,-2.05907653219985,0
104.013145621718,32.1379820390021,2
74.8590119539215,51.0228995396815,1.25
82.8022857438743,-1.09440898193238,0
98.0845850506012,21.2201207353216,0
103.624032100727,0.775546528106118,0.9
82.2555213622519,-17.1258261482439,0
78.8191365330352,31.2419425048916,0
90.7690969818267,42.8786879614153,0
98.6162177515546,34.3894345282173,0
88.4958153403571,9.71621701882224,0
57.2923064738717,-9.35585223542482,0
97.580925861584,0.619592921555018,0
95.5453246064846,-0.249345778370879,0
89.4871208306712,12.5718395763528,1.25
99.5649663213024,9.76385159944402,0.9
97.4055341542726,36.9390694835745,0
92.757959867256,9.94474090561959,0.9
83.2122718908866,24.8282528964213,0
87.9253121178613,-20.980780341748,0
67.3104911993278,-7.49884987957367,0
93.209983618772,-10.6249943057441,0
102.997038598564,16.9691190454114,1.25
92.2442001793536,-5.94564058755559,0.9
98.0528070892586,22.7219608752802,1.25
92.1893533967239,36.9687091223016,0
103.032476383845,6.83899944939909,0
89.822504648191,25.7968914358121,0
106.261569773168,4.22854628462255,0.9
100.920390239106,5.02923520280378,0.9
77.0054654627009,1.01010094304572,0
99.8214245811689,16.4610735429526,0.9
81.8282304659977,6.09104207281787,1.25
57.6452546318173,51.0825004403388,0
89.5273051532195,-2.98866156794698,0.9
80.4646753037336,-28.4458673538902,0.9
109.44663518063,7.18463830606505,0.9
95.7364413278727,23.1780492416997,0
94.4409143298939,32.5080241584159,1.25
100.314468105989,11.57010031726,0.9
84.8020191342542,-0.813710511052877,0
96.4327076497032,16.5926170057184,0
55.0858182068746,41.3882624694751,0
86.4458024390032,27.9216036929837,0
89.6927066657229,-9.99525499280897,0
86.7339645802389,38.5876992458333,0
82.6337135001764,-18.6453963886357,0
103.525837267639,5.41197896468729,0
108.100209812317,15.2530634789819,1.25
97.2461914951765,-13.4840996327814,0
84.56194026,0.874461523,1.25
92.10413005,0.326369072,0.9
105.8764456,13.02547242,0
79.80077923,0.155492152,1.25
78.18794333,-2.059076532,0
104.0131456,32.13798204,2
74.85901195,51.02289954,1.25
82.80228574,-1.094408982,0
98.08458505,21.22012074,0
103.6240321,0.775546528,0.9
82.25552136,-17.12582615,0
78.81913653,31.2419425,0
90.76909698,42.87868796,0
98.61621775,34.38943453,0
88.49581534,9.716217019,0
57.29230647,-9.355852235,0
97.58092586,0.619592922,0
95.54532461,-0.249345778,0
89.48712083,12.57183958,1.25
99.56496632,9.763851599,0.9
97.40553415,36.93906948,0
92.75795987,9.944740906,0.9
83.21227189,24.8282529,0
87.92531212,-20.98078034,0
67.3104912,-7.49884988,0
93.20998362,-10.62499431,0
102.9970386,16.96911905,1.25
92.24420018,-5.945640588,0.9
98.05280709,22.72196088,1.25
92.1893534,36.96870912,0
103.0324764,6.838999449,0
89.82250465,25.79689144,0
106.2615698,4.228546285,0.9
100.9203902,5.029235203,0.9
77.00546546,1.010100943,0
99.82142458,16.46107354,0.9
81.82823047,6.091042073,1.25
57.64525463,51.08250044,0
89.52730515,-2.988661568,0.9
80.4646753,-28.44586735,0.9
109.4466352,7.184638306,0.9
95.73644133,23.17804924,0
94.44091433,32.50802416,1.25
100.3144681,11.57010032,0.9
84.80201913,-0.813710511,0
96.43270765,16.59261701,0
55.08581821,41.38826247,0
86.44580244,27.92160369,0
89.69270667,-9.995254993,0
86.73396458,38.58769925,0
82.6337135,-18.64539639,0
103.5258373,5.411978965,0
108.1002098,15.25306348,1.25
97.2461915,-13.48409963,0
74.6641107137183,0.571265713002464,0
94.0497439241042,-7.81029733657417,0
96.8495587682218,9.68370807686341,0.9
109.019856573258,10.1326398891231,1.25
83.1414385060945,44.194795696907,0
95.6030258195865,34.4073077072775,2
84.6507586503121,-9.90561005298103,0
107.321815352254,7.548508059785,0.9
98.5353624677193,31.2965961977312,2
100.279144950563,-11.48541332658,0
92.6444965475835,27.2789743229935,0
98.7007740643104,12.5141115251297,0.9
104.38249521879,15.6884236608382,1.25
95.9050449005926,14.5625903700404,0.9
75.9463795725114,-25.0450362093349,0
90.7945919802054,32.5236541005283,1.25
79.6532532401918,-22.2314133864482,0
89.8223209155858,24.034577228817,0
84.1044805191692,4.96455714798945,0
103.086899091918,0.35508147790723,0.9
101.523473126541,19.3927562610293,1.25
101.057166224983,15.8893128539719,0.9
91.1526321722508,11.6051475172277,0.9
101.625866271397,-21.2628298019791,0
98.5165059523504,-10.4430011221368,0.9
71.3374834076376,-9.8439392360489,0
103.359090774644,5.50155749532901,0.9
80.1212357284264,-26.376263150033,0
89.7379544560104,52.6392474969828,0
101.596534807137,-15.0393375220048,0
76.0089921972576,10.8581660448233,0
78.3105303132445,-19.2368030469118,0
74.8762109713944,22.0774590027749,0.9
95.5419463429281,37.6460984993634,0
92.9388471829165,-19.2488848152887,0
98.3215651467395,24.6451334920362,2
77.8143813132329,29.5478132748677,1.25
91.4880543000756,20.4817033873321,0
82.5368794712403,-13.4680850379205,0
58.985382291979,16.1236228471076,0
100.888069165243,20.0063472860691,1.25
101.905120781863,20.4215613307074,1.25
91.2490417855553,42.6921278460603,0
89.1010475484262,33.4188895898018,0
86.9407626164113,31.7620146132134,0
87.7349524673537,14.2679410840892,0.9
92.8477818268754,3.85120108076383,0.9
96.937860896651,11.1318663426582,0.9
76.62974216769,9.24966878409082,0
64.4982354849873,17.0061590897319,0
92.1917492163835,18.1105169280476,1.25
62.3450243548167,-39.1262007916025,0
107.36633770134,18.9898421163109,2
71.847253838178,-3.54934850005329,0
90.6489357255164,10.3378729394202,0.9
97.0750489785817,-0.205329797369609,1.25
94.2385487024464,16.7201934625236,0
58.1430328177243,-49.237342415011,0
90.2918482868082,31.2803280643591,1.25
94.1168776824755,32.9127351692179,0.9
99.2138292776683,-13.1980727822859,0.9
80.692825436261,70.2382329229584,0
53.5339779632524,40.6766325719739,0
89.0696502965936,-1.16033255960796,0.9
68.0249895919732,-5.13038376433697,0
91.1601881508849,15.574913023705,0
98.5580755705534,22.8115483953576,1.25
81.7659172408872,-7.33575456453749,0
58.6160227279404,-39.9270626843321,0.9
93.0515605394696,25.0673179939747,0
98.1345375822312,29.1591771123683,0
70.4344229988001,-47.6577034613286,0
98.2864881802119,25.3159656382436,1.25
65.5479115222539,14.587286878466,0.9
93.2950251122715,-14.4125223341373,0
98.9499636132219,-0.252074550226807,0
88.2550604872007,22.0859444095267,0
96.0712282363885,0.391599460949388,0.9
74.8440313290225,7.57503639153242,0
60.6747431278535,13.2108740628335,0
99.0661548168783,10.5142726253958,0.9
87.3754993022921,29.1352356604225,0
106.355589745493,21.4678673105468,2
74.9430344061311,54.7238819704954,0
92.7124974046009,-3.92600209387129,0.9
97.0066213137964,8.79349310495522,1.25
101.187981235341,18.429359706687,0
91.4378057192175,-16.9945385181112,0
45.1261550435306,-16.916359296209,0
86.6663889528154,3.19738227533593,0
82.9920407436816,-22.8120386647238,0
102.681355506821,2.91286561716909,0
93.61277045008,28.315919542673,0
102.241729094518,21.5536009095993,1.25
101.325547347521,33.4830502897691,2
83.2452721359852,36.3204229750042,0
83.6066554071024,26.0822195493309,0
82.6566551806005,5.24283920446842,0
100.639253692765,13.0357082295943,0.9
92.6808031751258,36.2386972483296,0
70.4517826003254,41.2044868822316,0
83.6264873192514,-22.8908240360916,0
88.7705857409276,-8.41532255236063,0
90.6762904954066,36.7275223134314,0
98.9288629397101,-14.3748477095829,0
100.696933774995,2.46069236845187,0.9
83.5619687999079,14.9614620159091,1.25
96.0525351899438,10.458667582387,0.9
87.3006484135126,-20.7897456103977,0
82.3314763267313,-16.4842160871572,0
76.857150262611,18.3425617568544,0.9
67.4069089503683,13.766214979109,0.9
46.1927320776673,-52.914809658576,0
94.5486220810666,-11.839583494773,0.9
109.39803980864,29.4687650578587,2
98.8408372543137,-3.54644096655191,0
91.0425953002361,32.2345789009415,0
89.1421371616408,26.4931109776398,0
59.1384562446829,17.1220096427427,0
72.9179754084852,19.6547290352636,0.9
103.419304952693,3.18341729360651,1.25
96.396908573385,20.2383699758895,0
95.9319721668642,4.34434788154083,0.9
77.5769937780536,0.413670305831022,0
89.0742754073529,25.5134413254261,0
104.57023268891,20.7055100303795,0
97.9365701846318,36.8625943003756,0
93.9439231126836,2.46202025767848,0.9
75.4616626459774,35.6270455238907,0
78.4898289723773,47.837734774646,0
99.4366045291724,4.39493964744729,0.9
52.1307004391669,47.599241880442,0
88.7468634469272,32.5452501755537,0
100.002563953434,32.4925200325177,0
107.054901503719,19.7532004505207,2
105.505223370238,21.2892909893909,1.25
97.2660964523184,46.6551269404872,0
94.4332770542396,25.554652762024,0
84.4329818819249,-1.5110088660496,0
86.951134235589,28.3166910845507,0
99.5887321189659,30.5237347589637,2
88.2802987235866,21.350851754573,0
90.06797583784,-24.1605672655173,0
52.0206419306308,35.8977184376879,0
79.2319527264522,40.449255750951,0.9
96.4389356313939,8.06380806833777,0.9
79.8161993446669,-26.1094852260217,0
88.2362315169081,47.1775628614008,0
75.462823793422,-1.74316323926678,0
99.5802697614664,28.6248977422413,1.6
87.9809064205631,-1.20783834808078,0.9
76.5251833989684,-0.8905198436622,0.9
63.0749990106661,25.7896243494066,0.9
102.088421256561,16.6281743812202,0.9
86.0690389966192,28.4985318836675,0
62.5646149476803,67.7581702960229,0
94.0910180953961,29.7973726920979,0
70.7932639193039,27.664818247518,0.9
87.2482604267475,20.6725307168438,0
96.0626860111183,4.86065194097808,0
85.6406607666252,-17.9647359450584,0
84.8005869285448,-28.6244151867293,0
96.9659245463348,26.1010529252598,0
66.631482709334,-21.1207263500164,0
96.6317978276851,-5.14568076772158,0
107.929759613146,30.7353626069834,2
77.7180138386987,39.9015695446825,0
99.0701835542045,0.0734424133732566,0
95.7534376772991,9.94257976277749,0
102.961327440796,-3.37941645232924,0.9
90.575174108554,0.257930062760492,0
96.1165119923339,5.49799174525358,1.25
86.9870424778473,-22.2633088308163,0.9
77.3436031087474,13.132430427799,0.9
75.0896770400547,7.79436584851072,0
86.9666151382644,35.195068109438,0
96.7368687857229,9.4229851241799,0.9
81.7999110138023,29.2754442242719,0
90.3835613133922,-6.85700098841968,0
72.9991090384854,-9.79353024654983,0.9
91.952113829176,-2.99478903226267,0
63.3277563897263,-54.1628550272371,0
58.3578408239062,54.5267104696694,0
96.547290832281,-15.9212391597898,0.9
92.3925333708011,30.4456311710483,0
96.1257884089825,39.0438318559387,0
98.4511534551487,35.2141849497326,0
105.433331718212,18.9168055579006,1.25
100.729192175511,-14.3303400540804,0
95.0015844159887,15.0531388495706,0.9
87.8725498238327,32.0646214955221,0
84.3803723297257,-25.8530156547685,0
84.1829166568095,8.31070332287061,0.9
93.7879735282035,23.1733679191288,1.25
94.4554647241081,6.67773394023709,0
97.9965844795273,1.71944401452932,0.9
97.423722771096,-3.27748083267469,0
79.2530578721899,8.07949210646522,0
41.7880828375156,28.1038082632725,0
97.8031169706322,25.530507498888,2
87.8024494354103,13.001454848097,0.9
86.658996576604,43.7926398215068,0
99.3387783812547,22.9816433379731,1.25
93.1184312115308,13.2194825936316,0.9
88.6636861373719,29.0647370099124,0
103.214552804451,37.5959157588069,2
72.2333347568375,41.275046275101,0
83.5668072751032,-15.7955437009762,0
83.4927952989367,41.8231361026351,0
95.2306576468335,-7.76772653644352,0
97.3689016291125,18.1990997357431,1.25
94.7798957148916,5.77426350300801,0
82.3926478291742,8.67587218200561,0
45.0300601358752,-49.3246402859168,0.9
75.6334951551688,-12.0741896281641,0
66.7678097392856,-36.880296125394,0
85.8120091598357,-34.2180398709017,0
87.293209832736,30.6124546002325,0
90.6601619961398,21.2221624438657,0
54.918805681751,7.09031331678009,0
77.1344185862659,-17.4079834836959,0
81.9879234602053,30.092402504648,0
86.6031567319574,20.2516765117001,0.9
66.4454100847184,-30.7043084915978,0
97.6099410531037,-15.2470227907836,0
95.4741645235249,3.4171646891857,0.9
67.9994751875874,21.7523521278972,0.9
71.375583395241,9.37922656833286,0
71.6965109419436,14.2038609315,1.25
69.948020651967,-64.3338046506495,0
85.8604928779007,56.2054063406946,0
54.4703575807437,28.5130125751454,0
96.864907005399,53.6275634456812,0
101.162440903267,6.01262434590152,0.9
108.530542551482,10.5191601595475,1.25
98.8912307852519,22.1412244864531,0
77.2872508232581,-42.9079736939936,0
104.726336839238,27.4321649065543,2
101.13839341394,19.109204179888,1.25
84.2877499966371,39.5961001935376,0
93.611498610586,7.60151004228332,0
72.9067415106498,39.7977172165146,0
78.2449535770634,42.498702004917,0
78.859390790491,-32.96713499545,0
93.1275557586741,10.5673467960971,0.9
78.9643506178495,41.4536395628892,0
77.7330302362778,-26.3549767500832,0
93.8997462939933,16.6143480445909,1.25
91.5563069665308,4.48732195567676,0
107.456579338181,-5.44055325525339,0.9
89.3318150603831,15.3500029137388,0
89.9986119760115,11.6264804431336,0.9
84.6760090395496,12.5414621800239,0.9
81.1401362711106,45.298528872264,0
91.4594611411935,-3.57564235628439,0
81.9791567793457,33.4936797648337,0
100.382072452174,0.491337548768548,0
98.7258240511409,0.974310374305284,1.25
70.9140464807378,19.4772841740444,0.9
103.734413018674,6.73545452850809,0.9
90.8255637338578,37.0382767457445,0
104.523705788328,18.4274143495745,0
100.840870386043,-5.36057191696983,0
97.6282197321101,-2.17925439326096,0
69.8079340224026,-10.7711647141357,0
98.9826040289515,21.3667281769888,2
66.645442575138,60.5235301438183,0
82.8125965275526,39.0144607665638,0
77.1985823591381,31.6513673515955,1.25
90.7755877300907,-13.2316391374725,0
94.0761097993786,39.6224896891206,0
94.9806705502396,7.69345884218558,0
107.35336983894,-9.45596210676061,0.9
98.26147105395,-3.35524462955637,0.9
58.4003390053355,13.472325553092,0
76.0637038430546,28.3693101621624,0
79.5288867687114,-47.3802177772034,0
59.8301909354219,29.8384863714408,0.9
86.3659990893671,26.3854305873379,0
103.20572361668,-7.80353731342208,0
87.8936779913813,-8.42769601303823,0
95.9802437439508,14.2888392187964,1.25
101.869396185817,23.2733575764407,2
71.3717177521053,4.47957458883355,0
88.1128247713464,5.19250774547484,0.9
71.65184598273,32.3085083425934,0.9
74.8015473193628,9.19392347052394,0
90.4340505109772,-24.3658272564234,0.9
88.9905008427262,-4.84755001545103,0
81.5070469503499,50.2227058321993,0
98.9356903025704,38.7705299379691,0
96.5001801418834,-6.27655839698903,0.9
102.863060687327,-3.06597006641704,0
62.2420703456424,34.1083311920739,0
96.6531685237691,-14.0355215259616,0.9
90.4967739036879,-12.4033524688757,0
85.8899635321,32.574246554437,0
81.8878284582529,-10.0596123475458,0
86.0473042269246,38.0137683342189,0
101.319054855129,4.6064395783801,1.25
94.8600127959008,31.5869531812884,2
66.6228042913249,-12.9680142930783,0
99.7692012892603,36.0392403745336,0
99.2304360818302,35.010819628572,0
71.4491163719794,19.3818525672948,0.9
88.2311698043394,19.0739418929721,0
77.9595086675577,-13.0547115664598,0
97.0260540669263,3.98537401049074,0
91.0334076816338,34.2304362480794,0
75.8615912359354,51.4177607726121,0
99.6598117430892,8.93011059461707,0.9
95.3783345907472,-10.3083817209813,0
87.1143821510594,35.9880498137962,0
